,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
151,4411,1757,1721,1267,3760,3038,1967,3111,37,876,1366,1206,2610,3690,1821
152,123,776,111,2553,2300,286,483,3360,4038,1433,224,308,4319,3904,4183
153,2355,4128,1641,46,4581,3338,310,1600,1321,3484,2082,2918,1433,123,2125
154,999,42,46,2640,4036,1596,3094,3363,1448,3717,4128,2129,3676,886,1641
155,3668,3678,407,2266,2168,3891,543,2344,1437,4114,2018,437,2703,3993,2910
156,4376,2602,1050,3735,4667,3276,4447,109,3592,2240,3624,723,3170,4720,3901
157,4392,4488,4335,3170,4447,1312,3729,1944,3238,2915,4232,3960,254,3901,109
158,1437,3718,2294,2128,2703,3465,4200,1200,1576,4536,4312,1650,4375,2100,3827
159,1041,23,3135,2421,383,268,4178,2761,2715,3415,4570,3514,394,4503,3284
160,3284,2266,3136,1992,3,3514,872,268,4103,1056,3377,1870,2611,954,407
161,3938,2854,3510,1076,1020,773,2188,3563,2680,416,986,602,1326,2779,352
162,3514,4399,3750,268,3136,1992,1302,3367,176,4116,2436,2467,1200,4075,2611
163,3759,229,4739,3288,691,714,3854,3055,3831,2042,1,1523,3554,2948,4057
164,2706,1791,1798,3380,734,4180,2816,3280,626,1793,3754,3559,2886,692,3273
165,2952,1493,388,3448,2605,628,2749,1848,434,1959,3459,3542,1782,125,861
166,3553,3734,685,4345,2336,3461,4310,1739,814,4423,380,751,4352,180,3736
167,3661,3423,2291,522,753,4326,2469,941,2878,3071,2339,288,3782,4763,3528
168,1604,2925,3490,903,3238,3726,1416,3951,3721,4441,1932,1037,2328,474,1187
169,4284,2988,2169,4295,1497,2535,600,3326,1646,1934,212,3900,2987,245,229
170,4787,4609,4696,4655,3636,2685,2447,998,4727,4524,4704,4336,4535,3264,2530
171,3270,1145,3744,3275,4455,550,3295,2057,3960,2282,3171,1306,2884,4313,3838
172,4387,3118,168,457,3820,97,4508,3490,686,3213,2612,2302,1004,3270,4792
173,1914,3854,2312,2023,2725,595,2898,1029,138,2822,4309,1426,2255,1265,50
174,2914,3369,814,3324,3087,2371,3680,3710,2835,4373,4092,2024,3769,230,3413
175,868,882,394,3743,747,2421,4074,748,3134,3611,331,2478,2579,4399,2776
176,2776,2573,3668,394,445,3908,1821,2467,3514,4411,3743,1113,2588,2544,2582
177,3759,1199,3945,3854,3339,2365,4309,1426,21,4750,1,4297,3741,714,453
178,1,1243,4428,2294,691,2902,4453,1034,1302,4309,23,2312,1041,179,3754
179,2294,178,1243,4426,4428,3136,1576,2703,4750,3355,3135,376,1,4537,2529
180,4528,4310,4672,3726,2322,3556,3301,548,3490,3553,2938,4575,2336,2130,3204
181,448,2716,1332,479,3772,4174,1945,4012,4688,3146,351,14,1472,3782,2961
182,675,3534,2115,852,2656,1670,1945,2670,1315,853,4100,653,4067,1972,2790
183,864,3239,2354,4065,4013,2066,3627,3633,4470,4358,1203,2446,3776,4011,91
184,2284,4011,3980,967,2398,4652,3802,826,2606,1566,614,1353,3012,4670,488
185,858,2619,4193,856,848,859,851,3545,76,844,847,909,496,2817,428
186,1479,4157,2173,3975,1949,2454,2283,3459,2234,1895,3817,3448,2937,1690,932
187,2961,3237,1267,226,18,3932,2132,2189,1945,3633,351,4011,3980,2949,1967
188,1066,4177,1365,826,3237,3587,3761,3071,4203,831,2258,1530,1126,3585,3430
189,2665,4236,4239,4522,1100,2783,2399,4618,3316,4584,905,3855,2098,4781,2740
190,2895,2502,2296,3778,1003,3676,999,3044,1066,3019,1441,2640,4276,1313,2
191,4275,82,4710,4233,669,2662,4491,972,247,1050,286,3841,2315,2560,1739
192,2786,309,3120,2166,2772,2965,2507,2615,3518,3220,104,1901,2836,4078,216
193,3854,4304,3740,3273,2159,3110,1934,684,2695,4570,1032,4481,1,4789,3375
194,2332,1000,3485,255,254,1932,2915,474,1944,3282,3960,1120,1542,1575,246
195,4740,4621,212,1356,460,1308,4646,1603,1183,2302,1065,1646,719,3280,2025
196,4581,1433,4222,3113,3299,3465,4312,871,4050,3447,4365,1398,1072,1066,4170
197,2306,1843,595,3551,3487,1067,1184,4309,2882,1726,1004,2302,1132,4658,2898
198,3782,1727,788,2332,1077,3233,342,3989,2044,2915,377,3180,2685,3145,3761
199,228,1604,3522,3721,927,3841,904,4233,97,4441,1306,4580,4505,2758,4506
200,1823,2398,4542,4122,612,990,1267,3651,4767,967,4683,4670,2418,1757,1926
201,4787,2530,2051,342,3276,2240,2938,3843,449,4273,3736,4310,3145,3233,4618
202,3946,3522,3235,109,3720,2638,550,3204,3960,1944,1050,3949,3721,3903,1247
203,600,4552,1497,2783,2632,3900,212,2169,2997,4284,905,2665,4654,1394,806
204,3802,1193,4011,1561,3012,1854,1982,3296,2936,3932,488,1466,2842,929,907
205,1398,4222,4381,1433,2300,1556,4200,3311,944,4581,1870,4413,3827,4048,2886
206,3960,4441,1306,790,2328,121,903,1565,4502,2130,474,2202,2364,1944,246
207,4012,1226,2291,4732,3772,1298,2716,4244,288,3945,1443,620,3541,4606,3311
208,701,2077,4051,1869,3645,2776,3804,1163,2266,4542,3568,2168,2544,4707,2703
209,3455,402,2886,1655,2086,3830,1492,4491,3553,3008,4331,3731,4449,1604,3539
210,2202,2685,3408,1306,1529,3552,132,4525,2380,1354,1565,298,285,2341,3161
211,2067,2949,3111,1540,1466,3778,3695,37,1092,1854,4124,1267,1757,2175,2152
212,3287,3900,2169,245,4552,3288,1603,4284,3759,229,3326,1065,2265,50,4057
213,728,2685,298,1621,451,4505,503,3605,4656,1004,3178,941,1593,1475,3820
