,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
251,5707,9482,4206,3615,4375,10408,746,10217,4778,1263,2641,1372,2010,6487,7717
252,5439,4911,8395,2478,1203,9660,2582,893,9521,363,8917,9759,7697,6413,2737
253,3487,9,9441,3096,741,7431,3824,1183,7569,7016,5679,5703,9891,10204,8649
254,4835,9476,8933,9426,8075,4690,3481,10311,2496,9099,6008,6372,9208,6110,1678
255,2108,5952,6024,1847,2936,3396,10266,44,5281,2376,7337,9165,4250,10529,3747
256,2223,2040,10600,2530,4877,7339,9535,7753,10161,6573,5170,8593,7745,9447,8004
257,3700,5943,10447,3930,7413,1147,8342,10238,3197,1678,3874,3388,1650,1134,8501
258,3286,10182,10600,4456,3805,5234,619,8861,5936,7111,1587,2816,8309,545,9935
259,7064,1587,7110,10498,8805,1696,2411,775,6128,3075,1502,3287,7319,10450,3949
260,9753,3286,7711,9745,7934,10179,10459,10184,4843,1115,10600,8788,3623,8487,7306
261,3286,3623,10179,260,10182,8788,258,9753,2850,7711,10184,697,428,6720,5936
262,8204,7541,1017,8055,7694,860,56,1164,3514,9917,9410,9860,1162,729,2268
263,9379,5134,3904,6421,9624,2591,7759,6300,1125,9523,7763,8725,2724,4059,6717
264,4303,6830,7899,9577,2541,6362,3173,5446,3248,6347,5053,577,1505,479,3692
265,5144,4237,2764,4730,1314,1850,2253,4994,950,9998,9967,5796,6296,1229,2603
266,372,7459,726,2119,4684,5674,9105,8418,7082,3338,6196,8454,8617,7238,5038
267,9503,4735,9093,8217,8603,6548,5504,1248,2188,3067,3545,5587,6518,6664,2963
268,267,2884,8217,8339,3067,9729,2963,9503,1147,1251,892,7095,5504,4735,6548
269,2769,4077,1804,6642,4663,7818,1606,3263,1920,3225,3402,8487,3522,9789,3567
270,7847,1625,3944,5667,7038,1867,8317,9650,2687,3338,8954,7921,7024,9471,2868
271,4473,6993,3210,6381,7946,6082,979,575,193,5376,10101,7687,1863,940,1697
272,3762,8008,5197,6379,4327,7956,6092,4417,9954,831,9133,1715,1181,1191,3922
273,3826,2334,3949,8325,7180,8810,7112,8521,7294,3128,1587,9687,10048,697,8004
274,7623,9310,5834,7232,5752,1961,7603,2874,10,5401,6950,6716,9536,816,2282
275,8701,9144,9753,3881,7655,1930,7308,10600,389,7111,1750,10459,8677,4005,10470
276,1817,7495,6372,4070,9497,3464,9084,9374,8092,8906,7982,2474,9209,6176,1841
277,10335,9884,7103,158,8423,5072,8671,1121,4010,8697,2919,3355,910,2939,1804
278,5178,3436,7846,9561,6371,6036,9676,1441,7143,4358,10290,739,916,3212,10333
279,2792,5773,2386,5251,5056,6791,6620,2052,5955,2091,5549,2939,8821,5581,9952
280,1436,9964,946,3318,8669,3624,2579,3507,3505,8151,978,5252,1889,1589,8941
281,4765,6322,1325,3970,6108,8270,7137,4789,3418,3600,5167,2866,9542,4820,1801
282,10066,7180,1512,5246,9687,10079,6020,7294,8801,623,8551,3951,7360,2334,4824
283,9232,8992,5510,4637,4631,3771,4995,5668,776,1244,2021,9231,9868,9341,1633
284,5823,7498,5285,5725,1723,3032,351,10122,4449,7499,4050,5168,5204,2208,5071
285,7943,7053,329,558,8957,3482,6885,2366,6515,523,5725,1723,3514,8735,284
286,7007,5388,8914,6297,6318,8879,5494,8880,7261,5269,6095,3340,2622,1158,739
287,3434,3431,9592,1393,9406,3581,4094,4656,8685,3773,9254,6893,540,9628,2131
288,3935,3938,896,8568,10119,7836,8689,5071,8978,6801,3944,2364,6796,8731,2443
289,2710,8882,2298,6725,1054,998,4198,2699,5415,2150,4229,5395,7033,7565,4996
290,1834,4277,4053,9963,3502,5306,3276,5308,8355,6775,6434,2967,8191,2160,3667
291,2939,3495,9126,4439,1293,9895,839,6665,9243,7077,3954,10389,158,5252,6876
292,9383,6944,5410,4992,8374,7570,2972,5397,6388,10098,5638,5975,7293,4466,6755
293,4458,4494,9690,8359,8317,3794,9602,8742,9665,3436,7038,7921,7240,7354,9084
294,9547,8821,1923,6439,504,843,2769,9531,9474,8081,7521,10000,6173,2937,2949
295,1909,10351,1882,4285,5308,6977,1892,931,5307,1908,1891,1881,1719,1910,2100
296,202,4112,8009,3397,790,6218,2852,4118,3349,6709,8504,6372,7658,2499,3090
297,1088,5536,8132,9788,10069,6195,2971,4695,10128,7401,6631,6309,400,4529,880
298,6694,3212,6064,9676,4071,10333,9839,10290,1441,7332,278,2866,5239,6371,3436
299,9306,9084,1351,4470,9497,60,9019,1237,2074,6709,95,724,6372,5296,329
300,5600,9777,2738,6369,6190,3262,2459,349,8729,7920,1878,9349,601,5493,5486
301,4550,4353,2392,0,7098,4296,4662,7447,10124,10123,2808,826,3861,8763,8626
302,9946,2652,7848,4347,9374,8994,2921,9749,9227,7850,2520,6384,9839,9653,3881
303,8138,10042,2362,5443,3715,4725,9601,6474,5244,9458,9382,9988,2744,6064,5009
304,1421,4326,8815,2493,5956,6083,9039,7081,4588,7090,10046,7135,8969,10561,8951
