,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
198,2372,4386,671,5971,5482,7362,3587,1920,1940,1744,5216,768,8297,178,7413
199,4736,58,2269,3991,1818,2971,4858,6620,6859,1647,13,3080,2939,7298,749
200,8218,8399,2561,4712,1350,5763,7144,4052,2834,3428,2013,6973,6390,7534,8168
201,7661,5296,6735,2808,2976,3614,6386,4274,5896,4689,1173,2969,396,5338,8118
202,2821,3000,3213,8287,7257,2799,4378,3960,5205,6101,7525,3106,4744,481,2738
203,8830,2943,6920,5153,8856,4058,8574,7289,6007,3167,8111,8609,2414,3544,1337
204,1708,5531,1168,7419,4562,6155,6595,6683,3974,4239,1658,8794,3390,5148,8494
205,4797,3675,1708,3974,4198,8030,6595,3342,5169,6154,5496,5531,4239,3390,366
206,1101,2666,3951,2843,6316,5772,6340,2956,4502,2510,320,1556,7925,4422,7833
207,6919,3286,458,3815,6436,5456,6632,8461,2214,8091,7683,3944,4920,954,7859
208,8006,2558,5496,4134,6155,4239,4185,3974,4562,1708,3139,8403,1168,6677,6595
209,5757,1672,7909,4682,2127,7755,6591,5308,7413,4687,3613,2834,5032,5764,1021
210,3913,5213,7983,7722,8385,4424,2535,3883,7498,3838,7818,2879,8124,4762,8199
211,601,5517,4395,671,2224,6975,6433,443,4410,8531,2052,4191,8085,6006,6201
212,2577,6329,6254,3981,6202,6197,3643,5616,2998,58,7142,8404,7064,330,4178
213,6991,577,8672,8531,5971,4386,4575,5216,3882,7094,2372,1920,4991,6749,515
214,5927,8764,5427,5022,8208,4574,2584,3745,2886,4682,5032,4229,1311,6046,7399
215,5032,5037,768,2833,8063,8199,7753,6529,6165,3613,5779,6134,5097,7413,5482
216,6738,2655,6449,2218,3371,5474,4515,7854,6767,6150,924,8079,7203,4131,5575
217,7868,4769,8091,6428,8124,4407,5348,3940,7984,3771,7859,6230,3417,3073,2535
218,2242,4374,1844,2882,3787,1576,7345,6653,3145,2334,688,4499,5345,3822,6108
219,4293,7789,1542,4375,7351,139,768,1258,5351,5958,8277,5757,6525,8384,2858
220,372,2667,7506,6660,6156,7207,3949,2136,3309,2638,562,7068,5875,6157,3007
221,222,4200,2986,3933,7143,6605,7750,5980,3490,6885,3734,5335,2734,5336,5338
222,221,50,5929,5381,7497,493,3933,7034,7439,6910,172,7964,2830,7120,2986
223,4124,771,1891,1206,5767,1413,5942,7439,2204,7452,4272,5892,4696,6121,1339
224,7548,8279,3738,836,7366,5074,3933,7066,4068,2917,5188,572,3650,7071,1870
225,5427,6135,4574,2584,8764,4753,6046,5640,839,4726,8208,6992,8551,7253,8598
226,6623,2516,3323,3714,5715,7934,5215,4656,6118,3772,2994,103,1505,6081,778
227,3530,4870,8005,3567,4916,1185,4899,888,191,5984,2293,4578,3411,8811,7859
228,3283,2237,7698,6433,3882,4235,1710,5971,1756,3011,8096,2480,3044,443,40
229,601,7362,463,1672,5482,6436,3838,4235,7045,8841,1498,5216,671,7797,5495
230,500,3909,1841,6711,72,3542,6570,6463,4244,7802,6710,5442,3688,7635,6255
231,6204,7600,5625,8494,1897,2032,4867,8866,6154,8360,8327,2749,5620,4942,6148
232,5937,2820,4166,7336,8235,474,5781,6343,1684,7058,767,3977,4664,2309,4924
233,647,392,7554,2725,1844,3680,4334,3688,4030,4632,4646,5920,7074,5725,7802
234,7482,2412,6157,5562,4190,562,6226,4758,2377,2136,6648,8488,5363,7268,5561
235,3391,3135,7491,2047,3411,2988,2601,991,1184,3413,3392,4751,1185,3329,5306
236,7135,4546,3213,914,4744,915,3212,3000,3106,6610,4123,8287,5205,3632,1758
237,8579,435,879,6093,2263,4872,3612,600,1841,4128,3743,7206,453,6702,5442
238,2956,3612,1599,3951,7628,301,6089,8351,8025,2843,4502,2154,2031,2677,6277
239,6093,5059,4346,4719,1132,2729,7832,3353,4049,8500,5011,4335,6956,3931,700
240,3709,2330,3712,1115,7824,2350,4515,6921,5985,2525,429,4954,2087,5746,4642
241,6575,2202,3335,8219,5891,99,2109,1617,5895,5306,6124,375,1041,3919,3519
242,5843,3387,7056,5307,1367,1104,8481,2129,7847,547,436,437,6263,6509,8081
243,4887,250,3737,1040,3424,7714,2574,3582,6347,7514,7296,928,1363,7439,7120
244,1363,3574,1086,1090,3573,3424,6347,5480,1040,3453,243,250,8003,50,928
245,4591,1388,6423,7715,5434,4753,8754,8124,7338,1017,7110,7014,1977,4587,3991
246,2118,336,1911,3587,8096,5216,2877,8672,5482,443,3613,7094,7362,3779,6201
247,6123,671,577,8456,4217,8283,5436,518,3856,1744,5482,7082,5800,2673,2118
248,6180,562,3019,4850,5992,2617,1574,3615,5363,4985,4851,8488,1236,1587,91
249,3221,8745,3254,8394,6749,4440,5417,7079,4166,4195,6669,3693,4312,3961,5483
250,1040,6347,2574,7714,928,534,3737,951,1106,7514,2038,1105,1124,1280,2041
251,1168,3974,4239,257,4198,8030,6154,2347,6155,5832,1708,4396,4134,5496,2332
252,7640,3201,4163,1235,280,8646,2566,8576,6329,3618,2306,297,2693,8863,2420
253,8152,3919,3804,1328,5339,4064,8414,6407,793,7439,6419,172,6583,2540,4738
254,4329,6343,4672,6611,4651,7158,1731,644,8540,4671,4669,372,2709,5318,7506
255,1256,199,2907,2124,2971,1418,1818,4736,6168,2269,280,13,3695,5029,370
256,6750,4260,3872,7799,2749,3042,8692,3693,5411,1680,3537,6661,1979,8556,848
257,4134,1168,4239,251,3974,4198,8006,2332,2111,6155,5832,484,5496,1663,2558
258,5380,5097,339,5779,6135,178,4031,7939,2721,7582,8422,6063,8696,801,4320
259,4222,5631,7351,6096,8615,5098,1249,3219,574,3188,6205,1802,621,8310,1383
260,481,491,8287,3493,3106,5487,7654,6041,3543,3628,1440,8418,6516,5947,3213
261,1618,6899,464,5189,1006,7664,3230,2202,5627,5696,7407,5335,7186,4021,5646
262,263,6501,920,1003,7308,1763,3440,6216,4374,3193,3939,8241,7557,4586,1843
263,262,3929,273,309,572,788,2346,2779,5083,3322,5278,6173,7678,7557,6650
264,6808,4366,3298,5188,6548,2431,5245,2084,2830,7499,582,8663,3767,3281,8751
265,3935,7049,654,2808,4610,4368,6819,4274,5476,1568,7713,1890,4021,8256,5155
266,1339,851,1251,6528,2174,616,4248,458,8061,2300,7284,268,7511,3180,870
267,4322,636,4438,6528,2326,536,492,637,406,3588,7435,4696,4124,6465,1502
268,7929,359,4433,2997,514,8091,3420,6230,3417,348,7169,3882,6086,5942,7590
269,1679,1541,6975,7493,3677,671,4191,6774,6660,4664,8097,6006,822,2182,4802
270,6839,6282,7860,3144,5500,5308,5583,4629,3879,7249,7271,2606,7766,4764,4237
271,8246,4376,2217,7655,4414,5486,3302,4152,4981,660,6291,4178,3005,5434,3941
272,2368,2873,2000,1616,4103,8551,41,4909,1036,5655,3331,2275,8486,1615,8199
273,3929,4068,263,7848,2515,2314,1552,4679,5824,572,1487,4964,7678,2313,2839
274,4646,3681,5409,4632,647,4335,5361,393,3408,4490,5988,4667,3012,3680,4644
275,1738,6859,7057,4462,58,13,4689,34,2544,2554,5344,1559,3869,6858,92
276,5725,5591,7361,113,8227,7074,2965,4985,3624,2699,5319,3680,3688,1002,2710
277,8814,3933,7880,3734,3260,5324,2204,7120,8667,2734,4791,2789,7079,4898,7702
278,2610,4358,150,1892,6588,8488,1574,5363,5410,2978,3253,5724,143,2667,4113
279,8351,2964,2608,1643,7225,3634,7736,3109,2023,4980,3095,1577,6477,3654,1820
280,2233,4858,2907,4363,7787,5566,4009,8435,2254,506,6620,383,5712,2689,1212
281,1629,2998,2217,2419,2932,8139,3507,4958,8261,6900,4390,5227,6802,6090,2906
282,4531,4858,6620,1856,13,2076,5221,4381,6166,7317,7971,8236,280,4444,377
283,1977,7715,6665,75,3030,2835,3913,13,8191,5802,1665,97,6868,3815,92
284,874,6858,1738,4197,13,275,283,1173,3047,2068,6735,201,7004,1410,7661
285,4051,29,2350,3010,3523,7724,3663,5225,5424,3612,1888,4050,4559,7226,2525
286,4687,1021,5976,8402,8124,2795,7045,6991,2833,801,3613,6866,8479,7534,1920
287,7595,92,7661,431,2933,8228,7184,1627,6297,5798,3672,7377,7751,5470,1617
288,7324,2705,2437,4180,2068,4388,7377,539,524,7648,5471,2316,7184,3402,6297
289,7043,4261,8651,7991,8242,8101,1773,7995,8323,235,6142,2415,6001,4756,8305
290,4917,6414,2500,832,4507,4533,321,7867,7913,6000,6431,6430,3694,5303,4788
291,460,5385,4786,8649,426,4170,613,1700,5428,304,7911,4572,2505,1449,6872
292,4479,5662,1621,7403,6489,4100,8824,4782,8570,5906,8872,4966,841,8792,831
293,2724,4408,2942,7816,5840,4017,5108,8082,7680,5123,8336,246,8489,2130,8445
294,5425,7844,3338,5548,2498,4312,6983,4859,5094,497,7028,361,850,6219,3454
295,2431,5532,3217,2830,5074,3551,3738,978,5188,5381,7499,1688,3767,5516,3298
296,3514,7993,6974,6269,3952,5539,7079,7881,6460,6117,5954,2736,3224,645,6617
297,4497,7881,4668,6904,3618,7095,6338,6117,7866,799,6157,7640,234,880,1054
298,6240,8540,8247,8745,5461,5318,3796,416,6716,4187,2337,5314,8461,3281,7841
299,4615,7308,381,3634,6091,7024,7427,3620,1553,6349,811,1427,218,8022,3822
300,2833,671,3613,768,79,3856,1911,6134,3587,1672,7413,2540,2118,5216,5482
301,2843,3822,3951,6093,1599,142,2263,2916,6316,33,6089,2956,1583,3356,4563
302,904,5817,5762,6072,2330,7195,5833,4520,8079,4028,5010,2087,3327,7481,2780
303,6912,7762,1161,2906,3867,34,648,6213,3387,6283,2217,4065,4138,1014,5344
304,613,8768,7169,4170,3420,5971,514,3882,2373,1677,213,2505,1449,6507,6749
305,3168,1288,6358,1718,5788,1249,621,3660,6035,8756,3219,6096,3734,7269,5532
