,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
202,2343,7780,2332,2323,2324,11120,2342,3408,12119,10406,2339,260,2588,3821,1863
203,11418,4526,2319,1821,3821,1774,2484,9120,2333,9776,8156,3997,2343,2945,2793
204,4080,4652,4512,5347,10288,1873,2844,2180,10589,2501,5326,1867,206,2945,4408
205,9563,3268,12483,3821,11150,2332,2242,4774,2323,2334,2333,2338,2705,6532,9503
206,2319,1788,1821,9120,2945,5811,4526,11128,3546,2318,1774,5386,707,175,4331
207,148,7153,6041,5892,2219,7428,4481,3935,9774,5447,10189,5811,7681,7682,6825
208,1872,8156,9503,3599,2334,7680,4526,1120,7233,3999,2957,3429,3546,707,2333
209,2965,5547,7954,6858,5913,9134,12532,11762,6363,6482,3459,9924,12396,11645,9025
210,8777,3767,1156,2206,4103,7962,5065,322,3477,6388,3297,8141,8348,5589,6320
211,9023,11448,1332,8841,4335,421,2222,1305,8130,3774,8842,4336,8652,11640,10082
212,9128,3501,3455,10477,1878,6486,10530,4864,379,4041,1514,9945,5209,550,10248
213,1318,5748,6711,6690,1316,1375,1755,5775,3883,9913,5878,1792,11853,3886,3880
214,9344,826,705,11973,10010,9741,7952,777,5310,12931,12408,4454,7534,3606,8215
215,11726,4144,5940,6225,2206,3193,2334,5326,3040,2333,2698,9265,4024,7680,5022
216,8688,11673,3213,5122,4779,4835,1186,7570,9220,2478,6556,10156,8679,7762,9880
217,4352,2311,2800,6286,5319,11278,3180,6564,12479,5935,12468,564,2247,3400,5324
218,12237,6329,10981,1106,7746,12066,6515,8183,12430,278,7159,11287,7744,5628,10021
219,63,3068,11333,3829,6183,12330,4397,10710,2460,12231,6345,9492,592,9888,1455
220,12140,383,7574,400,2389,46,7302,653,1201,464,7064,12388,874,12233,4371
221,2603,657,3601,1896,925,933,12686,3965,12746,6494,12991,12640,1188,11407,3875
222,2661,2442,11488,12948,9826,12469,8355,2871,5987,9594,9016,12813,4356,5588,12938
223,5896,11793,11795,11772,4782,4398,5997,7815,8799,3581,2123,11243,11791,8120,3411
224,6031,10438,1652,7964,6574,6146,11013,4194,3437,516,3261,5620,6324,10380,11506
225,6595,5982,8781,8159,4509,8757,8374,8329,4327,2352,7993,8887,1891,10570,4809
226,3546,11128,1788,707,2177,3429,3704,9120,3819,7229,5811,2753,5385,8979,7233
227,4659,7632,10357,5851,4863,9778,9908,2752,8627,6417,12934,2596,8040,10455,5954
228,11361,6449,7129,8967,7159,11785,7811,4457,6511,12717,7945,10663,11751,6840,12260
229,2235,11988,7001,10082,2662,8028,8329,6873,6077,10909,6290,12577,11561,6710,4528
230,2470,7802,5902,6858,6195,6342,10234,11761,1891,2564,4382,7668,5189,9343,10514
231,2555,6614,7969,6613,6123,11247,3722,7065,5983,9244,4690,10839,7710,12450,8981
232,6509,2179,10950,2180,9951,9097,3969,10129,1996,7301,5892,4352,8911,12319,3135
233,4245,12074,11604,5422,12345,8151,11569,1828,3414,2757,10972,1045,1967,486,673
234,1410,2086,8138,7947,560,5010,2122,8145,1683,8635,8643,5219,9421,12029,7757
235,12304,354,10486,11395,4240,3769,10480,2680,41,353,7093,4553,8695,4376,351
236,1583,12573,5100,4560,1626,7238,11590,872,1900,8067,6597,5424,11280,8837,2310
237,12236,11499,1153,6233,8813,2648,11951,11973,3606,1848,5248,2826,785,10488,8788
238,5507,261,12216,3510,4052,6951,1268,12736,11819,9015,7043,8829,2816,6114,6066
239,10286,4337,11613,9474,6540,4335,2876,554,10373,9709,2548,555,11343,11267,6095
240,4370,7871,12125,12159,1856,9339,7408,554,8860,1168,555,7949,5715,1145,4704
241,10034,470,8649,5480,511,1124,8353,11881,9183,5812,1226,4686,3245,10369,5716
242,8854,10851,10635,663,2550,10562,6979,6046,9343,2924,13060,7721,10557,4387,12398
243,12660,985,12543,1299,7974,9678,12482,4629,6216,1721,6454,8940,4211,12748,10203
244,7629,11039,8255,7298,2819,7200,578,2113,13044,8392,10764,1167,9685,9883,12208
245,7575,8736,723,8872,7486,6036,8166,1091,5411,10589,11150,2753,4409,8210,2694
246,3763,3449,10470,4316,5140,725,8897,9119,4389,11438,1775,2183,8440,4314,5151
247,1318,11853,1316,5775,3880,6690,6711,6691,1375,4696,5748,3883,11588,6692,9858
248,4768,4841,3237,737,8570,7751,8231,10313,8677,815,6166,12266,12287,5286,2203
249,10811,8165,725,6609,10792,6365,3429,4359,3449,11194,5808,8907,7473,12289,12514
250,1830,7713,1535,9275,198,11216,3321,2606,9801,4295,9975,5244,11872,12001,2305
251,10708,9281,4161,1292,4131,10403,11574,9680,2376,6393,8510,11750,11508,2294,10785
252,5336,7470,5751,7604,191,11241,8633,9762,10353,4095,8848,12303,5385,8208,6616
253,4605,3410,6042,11978,3016,6701,8799,9620,593,4130,6291,146,9676,12072,1119
254,3420,6293,10714,7604,7321,978,6549,8331,6250,370,12908,12170,3708,5805,3665
255,10135,10820,4291,2108,1159,9140,7766,2757,410,4984,7654,4981,6807,5923,5144
256,5715,11519,3809,5701,3121,4401,9705,5068,3126,11343,4087,555,2548,4337,4533
257,8572,12559,8840,8509,6046,2806,3091,4309,7067,2575,6615,2516,7859,11954,11525
258,11483,12359,9985,10217,10584,11109,3328,3117,3336,7839,6673,8249,602,8861,9430
259,6554,8818,8103,3277,8645,7351,3651,326,1558,2321,678,1321,478,9800,5176
260,6532,2343,7780,3408,11094,10863,2332,2588,2324,6805,5328,2323,4375,2339,202
261,238,12216,5507,4052,1268,9015,11819,3510,8829,12736,6951,11197,9678,2860,770
262,3237,12266,3847,12869,538,3789,12049,737,1142,8231,1225,732,12261,815,8192
263,9114,1176,10094,808,3942,5526,2479,3722,4102,9267,11079,8474,896,9818,10499
264,11331,1558,7933,1156,5333,7305,6077,1037,1901,1864,2206,4097,3955,10087,8649
265,6535,11116,3297,10804,3299,372,8682,798,4528,6605,6212,6236,2102,6993,7704
266,5537,5647,3362,4154,8703,11292,4748,8878,10215,6391,3002,4382,12223,5891,9639
267,5421,37,7620,4442,9676,10487,1766,10897,951,11179,4147,12067,9620,11184,7739
268,9638,6416,8235,8882,4026,8036,11763,3873,2815,6776,2274,10871,12502,11464,11607
269,9652,9257,1988,8851,12377,1975,6924,8669,3731,12036,490,8758,9201,11106,12104
270,455,6926,6398,6011,841,8514,10798,4017,1647,2893,2779,7654,424,9978,4016
271,8704,4384,8327,1136,850,6206,6975,4735,8439,12054,847,991,3414,3843,10364
272,11576,3377,2155,12223,5537,6435,7391,10927,5932,11357,795,6155,8779,9642,6742
273,11559,871,8184,10663,6396,4311,7811,2935,9807,7652,1504,4016,4730,2380,10651
274,9529,5339,8680,1731,5151,8897,5140,8730,9911,3584,2635,8676,6848,698,4315
275,49,2603,12983,12686,10128,12964,11914,11407,657,12988,7213,11466,6541,9902,35
276,458,1589,278,12718,12717,277,2980,13068,4995,1880,2619,4876,8504,10299,7331
277,278,2513,7159,7257,6081,12993,9432,4443,1900,11122,2849,8217,12619,1614,9643
278,277,12993,2513,8004,8968,7257,6081,6166,5831,4310,1719,9643,4443,2849,3723
279,277,278,8217,7159,11749,7257,4020,4443,6840,6694,10520,12578,1614,2513,10663
280,7063,11749,1635,10663,3269,10404,109,6071,7605,89,6122,7654,12276,1977,4
281,10083,6494,9035,12993,11563,13027,12662,11361,5415,11280,228,5671,11715,925,11629
282,12808,8327,6206,407,8439,2915,3698,6561,10323,3049,6697,1458,12241,3203,12215
283,2513,6081,3285,9519,8538,278,8004,6699,1205,596,6071,277,6166,1894,3436
284,1435,6420,783,11648,1724,882,6029,9285,141,2381,6912,9098,11203,2464,163
