,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
143,8483,911,6698,9569,458,8990,4771,8438,619,3756,701,6560,4363,4676,2702
144,8449,1855,4906,10385,5569,5345,6107,10334,10929,5279,4891,6226,1375,7850,1373
145,12359,11370,1567,6210,2921,5501,3590,10867,3608,9903,2132,13505,12447,2245,6217
146,6782,386,4885,13146,7191,5430,3560,6177,10320,12040,12211,367,1240,113,10914
147,9447,10446,9509,2936,10640,2706,7891,11849,10074,588,12918,2418,11920,10052,10993
148,2937,2718,2157,5790,3541,13021,3333,6553,5211,2967,4768,8238,12730,8883,13555
149,75,2536,151,2310,5874,11516,11846,12616,10101,292,6874,5009,11359,8704,4051
150,5264,307,6472,4614,2478,3136,10553,7745,11011,2326,5259,111,1708,3042,11052
151,9445,7040,2155,3191,2637,7848,847,10566,5006,4989,1202,9914,4568,6787,9817
152,4056,9683,3177,6076,1134,8536,8518,5572,667,2110,10586,1609,8986,13063,10094
153,3211,9106,2026,4234,2222,1757,1043,1318,140,7481,33,4549,5698,7686,3783
154,126,2821,155,6078,1489,2796,1197,12757,7988,6076,3737,5500,10985,11825,9440
155,11656,2908,557,11939,2971,1921,4782,5059,12278,8561,1204,3737,3630,7148,10285
156,11681,11838,7893,6969,10335,6968,4479,5699,229,4188,4477,4478,4704,2268,6967
157,9278,1390,9841,6356,6544,3590,5060,5844,10655,4219,11874,704,5794,8599,12696
158,5060,4927,8393,1303,4792,12696,557,12691,8955,7124,2006,3780,3638,8446,6255
159,495,3954,4149,987,3978,7801,627,6809,7283,8119,9444,4849,2595,2532,13165
160,10744,6843,1612,3132,6151,8964,8198,7340,8848,9188,9378,11315,8183,6040,2184
161,11349,7114,6992,7116,11553,1533,2366,8162,592,2836,6156,4057,2614,2297,8529
162,13649,6458,2845,8165,8241,7113,9839,3437,4144,8394,6070,9549,3549,11932,3435
163,10239,7103,2995,8745,4103,5207,5711,6156,2178,165,2614,2366,11288,7116,592
164,3495,4434,4305,10234,3480,10723,455,2313,699,10089,9028,10309,12073,6430,7507
165,2366,7103,2995,5711,11288,6156,7116,5207,11286,11349,4103,7114,8264,7140,8529
166,13117,6827,69,2038,10894,13611,235,7609,5513,12277,5707,13343,3693,6513,13565
167,9489,3367,4565,4003,6926,6276,3462,7249,8104,9905,12532,5417,12013,6549,9248
168,9157,2263,6640,36,2848,1779,2669,9781,6569,11660,6378,9247,12856,10474,13156
169,4144,10738,9188,11553,2655,3132,5640,11254,8165,7638,7185,7114,5419,7116,11349
170,3946,2180,8189,9036,855,7644,946,10517,6040,1613,14,369,6657,9146,7139
171,11235,9961,11170,4785,7940,10002,5082,5912,603,7924,8486,10349,1364,731,5591
172,2116,2207,6810,12106,8994,8722,10821,5619,13318,8974,5961,3739,3341,12197,6823
173,11207,6038,2720,8325,12772,4990,5722,11738,8851,7769,11082,7586,5144,9290,6819
174,2371,2208,2671,2417,388,1255,9366,13547,11750,9370,8020,10275,11312,13026,2783
175,6817,8790,4211,1496,1189,10890,3981,9712,12972,10230,295,9120,9572,12521,10528
176,12795,9275,1563,3239,12180,2574,6817,2774,12410,8771,12910,10706,13199,11028,307
177,54,8007,6140,332,6254,13536,1975,9470,12907,13030,3217,10766,7731,13251,11985
178,9470,8152,8007,11421,6466,13202,698,762,11720,6254,13251,11224,4401,12743,12042
179,7410,12316,9267,3257,2628,11339,12951,8171,9783,7366,8357,1978,4556,2936,7289
180,10063,7344,4818,7167,8803,6241,1243,7510,1329,9720,7735,8737,9077,17,639
181,12472,9944,10197,10700,12825,674,12010,7358,8011,7886,534,12807,12610,9597,8793
182,7118,10374,5922,7938,10693,12791,6827,5969,6467,13492,8278,11927,10601,3756,8125
183,1220,548,12728,9273,9363,4178,9211,12089,5564,12772,12684,11566,8142,5566,2637
184,8457,10894,8599,11532,10702,10991,5820,3686,11517,2371,3180,11339,938,12951,2936
185,8175,729,10800,4177,8293,13545,13188,10422,12723,9353,7838,4448,2412,11168,5789
186,10214,1794,916,3981,12478,5778,9396,7461,7150,9481,9277,4934,6201,9415,6580
187,10012,5477,13344,3037,12814,10200,12590,12991,493,8932,10700,9264,1250,2135,1142
188,3567,11619,2271,1951,1138,10264,10018,4986,5190,5406,9702,8541,11813,1858,5033
189,3518,4340,8751,5974,4550,5300,3001,3201,10578,4927,6690,12692,634,9854,3907
